transaction_id,timestamp,customer_id,store_location,product,category,quantity,unit_price,total_price
T113543,2023-12-31 23:00:00,2979,Dubai Hills,Latte,Beverage,1,18.0,18.0
T549569,2023-10-15 12:00:00,1022,Sharjah City Center,Donut - Glazed,Food,1,8.0,8.0
T890525,2023-07-18 17:00:00,1462,Ajman Downtown,Iced Coffee,Beverage,1,15.0,15.0
T144764,2024-06-25 12:00:00,1156,Al Barsha,Donut - Glazed,Food,1,8.0,8.0
T824301,2024-06-15 06:00:00,2276,Al Ain Town Center,Croissant,Food,1,11.0,11.0
T475341,2023-07-27 20:00:00,2760,Al Ain Town Center,Iced Coffee,Beverage,3,15.0,45.0
T514062,2024-02-26 21:00:00,1672,Dubai Mall,Croissant,Food,1,11.0,11.0
T956142,2024-04-25 00:00:00,2256,Abu Dhabi Corniche,Croissant,Food,1,11.0,11.0
T496535,2023-12-29 06:00:00,2439,Dubai Hills,Muffin,Food,1,10.0,10.0
T274709,2023-11-24 23:00:00,1381,Yas Mall,Hot Coffee,Beverage,1,12.0,12.0
T290297,2024-06-25 00:00:00,1304,Sharjah City Center,Cold Brew,Beverage,3,16.0,48.0
T498290,2023-08-25 22:00:00,2088,Dubai Mall,Croissant,Food,1,11.0,11.0
T854953,2023-12-11 22:00:00,1364,Sharjah City Center,Latte,Beverage,2,18.0,36.0
T173187,2024-05-05 18:00:00,1034,Dubai Mall,Donut - Glazed,Food,3,8.0,24.0
T234501,2024-04-24 12:00:00,2670,Ajman Downtown,Bagel - Plain,Food,1,10.0,10.0
T401072,2024-01-05 11:00:00,2500,Deira City Center,Donut - Chocolate,Food,1,9.0,9.0
T991991,2024-02-12 04:00:00,1451,Yas Mall,Cold Brew,Beverage,1,16.0,16.0
T105498,2023-09-11 09:00:00,1301,Marina Walk,Bagel - Plain,Food,2,10.0,20.0
T119121,2024-06-19 00:00:00,2538,Mall of the Emirates,Cold Brew,Beverage,1,16.0,16.0
T893108,2024-05-07 07:00:00,1456,Ajman Downtown,Iced Coffee,Beverage,1,15.0,15.0
T118617,2023-07-31 00:00:00,1782,Al Barsha,Bagel - Cream Cheese,Food,1,12.0,12.0
T851297,2023-10-26 03:00:00,2801,Ras Al Khaimah Mall,Latte,Beverage,1,18.0,18.0
T209374,2024-03-11 13:00:00,1490,Jumeirah Beach,Muffin,Food,2,10.0,20.0
T871203,2023-07-13 19:00:00,1973,Ras Al Khaimah Mall,Croissant,Food,1,11.0,11.0
T283176,2023-08-22 13:00:00,1132,Dubai Silicon Oasis,Donut - Chocolate,Food,1,9.0,9.0
T625967,2024-07-01 00:00:00,2616,Al Ain Town Center,Donut - Glazed,Food,1,8.0,8.0
T915564,2023-09-27 10:00:00,1226,Al Barsha,Croissant,Food,1,11.0,11.0
T648951,2024-02-25 07:00:00,1812,Business Bay,Donut - Glazed,Food,1,8.0,8.0
T390141,2024-01-08 08:00:00,1305,Yas Mall,Donut - Glazed,Food,1,8.0,8.0
T729122,2023-11-08 04:00:00,2349,Dubai Marina Mall,Cold Brew,Beverage,1,16.0,16.0
T846441,2024-05-17 03:00:00,2294,Dubai Marina Mall,Latte,Beverage,1,18.0,18.0
T229476,2024-02-10 18:00:00,1198,Deira City Center,Cold Brew,Beverage,1,16.0,16.0
T103667,2024-06-22 07:00:00,1127,Marina Walk,Hot Coffee,Beverage,1,12.0,12.0
T593395,2024-04-19 07:00:00,2573,Ajman Downtown,Bagel - Cream Cheese,Food,2,12.0,24.0
T292420,2024-02-12 02:00:00,2411,Al Ain Town Center,Hot Coffee,Beverage,2,12.0,24.0
T840813,2023-12-02 08:00:00,1570,Dubai Mall,Muffin,Food,1,10.0,10.0
T622179,2023-09-29 22:00:00,2095,Ajman Downtown,Bagel - Cream Cheese,Food,1,12.0,12.0
T572974,2023-08-25 09:00:00,2755,Deira City Center,Cold Brew,Beverage,2,16.0,32.0
T815563,2024-05-09 19:00:00,1167,Jumeirah Beach,Muffin,Food,1,10.0,10.0
T892562,2023-09-28 21:00:00,2259,Mirdif City Center,Latte,Beverage,2,18.0,36.0
T183310,2023-12-31 04:00:00,1950,Al Wahda Mall,Iced Coffee,Beverage,2,15.0,30.0
T262772,2024-03-31 10:00:00,2837,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T922040,2024-05-03 21:00:00,2567,Dubai Silicon Oasis,Croissant,Food,1,11.0,11.0
T473610,2023-11-16 15:00:00,2066,Abu Dhabi Corniche,Muffin,Food,1,10.0,10.0
T532604,2024-02-27 13:00:00,2597,The Dubai Mall Zabeel,Donut - Glazed,Food,1,8.0,8.0
T145997,2023-07-07 13:00:00,2352,Ajman Downtown,Latte,Beverage,2,18.0,36.0
T265917,2023-09-19 16:00:00,2039,Al Ain Town Center,Bagel - Cream Cheese,Food,2,12.0,24.0
T296255,2024-03-24 08:00:00,1399,Ras Al Khaimah Mall,Hot Coffee,Beverage,1,12.0,12.0
T548379,2023-12-03 06:00:00,2625,Yas Mall,Donut - Chocolate,Food,1,9.0,9.0
T608539,2024-01-05 05:00:00,1719,Jumeirah Beach,Croissant,Food,1,11.0,11.0
T786895,2023-12-12 21:00:00,1945,Al Wahda Mall,Donut - Chocolate,Food,1,9.0,9.0
T286669,2024-01-10 12:00:00,1788,Mall of the Emirates,Donut - Chocolate,Food,1,9.0,9.0
T544987,2024-04-18 01:00:00,2281,Dubai Hills,Donut - Glazed,Food,2,8.0,16.0
T571219,2023-12-24 05:00:00,2513,Dubai Mall,Cold Brew,Beverage,1,16.0,16.0
T462926,2023-10-15 05:00:00,2495,Deira City Center,Donut - Chocolate,Food,1,9.0,9.0
T683106,2023-11-17 19:00:00,2395,Dubai Hills,Latte,Beverage,1,18.0,18.0
T718897,2024-05-03 16:00:00,1268,Business Bay,Iced Coffee,Beverage,1,15.0,15.0
T295266,2024-02-12 21:00:00,2953,Jumeirah Beach,Cold Brew,Beverage,1,16.0,16.0
T668039,2024-06-09 16:00:00,2565,Dubai Marina Mall,Muffin,Food,1,10.0,10.0
T477289,2023-07-28 10:00:00,2859,Dubai Hills,Bagel - Cream Cheese,Food,1,12.0,12.0
T515059,2023-07-29 00:00:00,2564,Fujairah Mall,Donut - Glazed,Food,2,8.0,16.0
T163006,2024-05-28 12:00:00,2471,Jumeirah Beach,Donut - Chocolate,Food,1,9.0,9.0
T130228,2023-09-17 23:00:00,1792,Al Wahda Mall,Muffin,Food,1,10.0,10.0
T430034,2024-02-08 14:00:00,1563,Al Ain Town Center,Croissant,Food,2,11.0,22.0
T310428,2024-05-23 10:00:00,2657,The Dubai Mall Zabeel,Muffin,Food,2,10.0,20.0
T255778,2024-03-30 18:00:00,2471,Al Ain Town Center,Hot Coffee,Beverage,1,12.0,12.0
T130731,2023-11-23 01:00:00,2566,Ras Al Khaimah Mall,Donut - Glazed,Food,1,8.0,8.0
T843562,2023-07-23 22:00:00,2601,Ras Al Khaimah Mall,Croissant,Food,2,11.0,22.0
T746646,2024-03-08 11:00:00,2807,Ajman Downtown,Bagel - Cream Cheese,Food,1,12.0,12.0
T376670,2023-08-29 12:00:00,2135,Ras Al Khaimah Mall,Latte,Beverage,1,18.0,18.0
T344049,2023-10-23 17:00:00,2590,Mall of the Emirates,Hot Coffee,Beverage,1,12.0,12.0
T517190,2024-03-21 01:00:00,2502,Yas Mall,Bagel - Plain,Food,1,10.0,10.0
T680266,2024-03-08 11:00:00,1816,Marina Walk,Bagel - Plain,Food,1,10.0,10.0
T946445,2023-12-16 21:00:00,2220,Dubai Silicon Oasis,Bagel - Cream Cheese,Food,1,12.0,12.0
T483210,2023-12-02 06:00:00,1310,Ras Al Khaimah Mall,Bagel - Plain,Food,2,10.0,20.0
T576434,2023-12-27 00:00:00,1915,Dubai Marina Mall,Croissant,Food,2,11.0,22.0
T216754,2024-01-07 01:00:00,2581,Sharjah City Center,Bagel - Cream Cheese,Food,3,12.0,36.0
T780742,2023-07-02 03:00:00,1737,Al Barsha,Latte,Beverage,1,18.0,18.0
T420057,2023-11-28 03:00:00,1722,Dubai Silicon Oasis,Hot Coffee,Beverage,1,12.0,12.0
T854434,2024-01-20 15:00:00,1718,Ajman Downtown,Iced Coffee,Beverage,2,15.0,30.0
T557214,2024-01-31 19:00:00,1731,Ajman Downtown,Donut - Chocolate,Food,1,9.0,9.0
T546548,2023-10-09 08:00:00,1861,Dubai Hills,Latte,Beverage,1,18.0,18.0
T278844,2024-04-07 17:00:00,2626,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T699279,2024-02-13 02:00:00,1813,Dubai Hills,Croissant,Food,1,11.0,11.0
T511781,2024-02-11 05:00:00,2743,Mirdif City Center,Donut - Glazed,Food,1,8.0,8.0
T104363,2023-08-31 15:00:00,2349,Marina Walk,Croissant,Food,1,11.0,11.0
T151786,2024-06-08 19:00:00,2151,Deira City Center,Latte,Beverage,3,18.0,54.0
T874200,2024-06-07 19:00:00,1019,Business Bay,Bagel - Cream Cheese,Food,1,12.0,12.0
T184084,2024-01-04 16:00:00,2047,Fujairah Mall,Donut - Chocolate,Food,3,9.0,27.0
T568734,2023-08-13 14:00:00,2224,Al Barsha,Cold Brew,Beverage,2,16.0,32.0
T347873,2023-12-30 08:00:00,2368,Yas Mall,Bagel - Plain,Food,1,10.0,10.0
T527025,2024-05-16 23:00:00,1265,Al Barsha,Iced Coffee,Beverage,2,15.0,30.0
T845366,2023-12-18 17:00:00,1662,Ras Al Khaimah Mall,Donut - Glazed,Food,1,8.0,8.0
T609398,2024-06-12 16:00:00,1586,Ras Al Khaimah Mall,Muffin,Food,1,10.0,10.0
T368347,2024-02-18 23:00:00,2846,Al Wahda Mall,Bagel - Plain,Food,1,10.0,10.0
T517944,2023-08-09 01:00:00,2532,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T370035,2023-08-16 03:00:00,2980,Al Wahda Mall,Croissant,Food,1,11.0,11.0
T774023,2024-01-18 04:00:00,1600,Yas Mall,Bagel - Plain,Food,1,10.0,10.0
T375062,2023-10-11 22:00:00,1720,Fujairah Mall,Muffin,Food,1,10.0,10.0
T144407,2023-09-22 04:00:00,2121,Dubai Hills,Muffin,Food,1,10.0,10.0
T946523,2023-12-03 13:00:00,1891,Abu Dhabi Corniche,Bagel - Cream Cheese,Food,1,12.0,12.0
T504650,2024-04-01 10:00:00,1575,Ajman Downtown,Donut - Chocolate,Food,1,9.0,9.0
T944166,2024-06-26 20:00:00,1972,Sharjah City Center,Donut - Glazed,Food,1,8.0,8.0
T700491,2024-04-25 16:00:00,2775,Abu Dhabi Corniche,Iced Coffee,Beverage,2,15.0,30.0
T961561,2023-12-21 07:00:00,1149,Dubai Mall,Croissant,Food,1,11.0,11.0
T621202,2023-09-12 12:00:00,2047,Al Ain Town Center,Bagel - Plain,Food,2,10.0,20.0
T293998,2024-03-12 02:00:00,2159,Business Bay,Cold Brew,Beverage,1,16.0,16.0
T516565,2024-03-18 19:00:00,2699,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T808997,2023-10-26 19:00:00,1339,Al Barsha,Bagel - Cream Cheese,Food,1,12.0,12.0
T107125,2023-11-28 00:00:00,1424,Dubai Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T618377,2023-10-29 00:00:00,1706,Abu Dhabi Corniche,Donut - Chocolate,Food,3,9.0,27.0
T440208,2023-11-03 15:00:00,1022,Dubai Marina Mall,Latte,Beverage,1,18.0,18.0
T262908,2024-03-28 00:00:00,2386,Business Bay,Cold Brew,Beverage,1,16.0,16.0
T507449,2024-06-16 03:00:00,1338,Ajman Downtown,Iced Coffee,Beverage,1,15.0,15.0
T921010,2024-06-18 13:00:00,2605,Sharjah City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T598987,2023-08-02 02:00:00,2166,Mall of the Emirates,Bagel - Cream Cheese,Food,2,12.0,24.0
T723496,2023-11-14 21:00:00,1186,Jumeirah Beach,Donut - Chocolate,Food,1,9.0,9.0
T433293,2024-05-11 09:00:00,2539,Deira City Center,Muffin,Food,2,10.0,20.0
T707776,2024-05-05 21:00:00,1262,Jumeirah Beach,Bagel - Cream Cheese,Food,1,12.0,12.0
T185007,2023-11-20 14:00:00,1786,Dubai Hills,Muffin,Food,1,10.0,10.0
T156286,2024-05-10 15:00:00,1626,Al Barsha,Hot Coffee,Beverage,1,12.0,12.0
T862979,2024-05-15 11:00:00,1945,The Dubai Mall Zabeel,Bagel - Cream Cheese,Food,1,12.0,12.0
T506907,2023-11-27 16:00:00,1574,Marina Walk,Muffin,Food,2,10.0,20.0
T248225,2024-01-24 10:00:00,2803,Dubai Mall,Donut - Glazed,Food,1,8.0,8.0
T807815,2024-04-24 18:00:00,1067,Abu Dhabi Corniche,Hot Coffee,Beverage,1,12.0,12.0
T249065,2024-03-23 06:00:00,1064,Al Ain Town Center,Bagel - Cream Cheese,Food,3,12.0,36.0
T529165,2023-08-01 02:00:00,1445,Mirdif City Center,Bagel - Plain,Food,1,10.0,10.0
T316113,2024-04-06 17:00:00,2511,Jumeirah Beach,Croissant,Food,1,11.0,11.0
T413580,2024-05-25 11:00:00,1868,Dubai Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T595977,2024-04-08 01:00:00,1970,Marina Walk,Latte,Beverage,1,18.0,18.0
T145616,2023-07-27 20:00:00,1102,Ajman Downtown,Hot Coffee,Beverage,1,12.0,12.0
T188015,2023-09-15 20:00:00,2438,Deira City Center,Hot Coffee,Beverage,1,12.0,12.0
T556681,2024-05-07 15:00:00,2805,Mall of the Emirates,Latte,Beverage,2,18.0,36.0
T525586,2024-06-12 18:00:00,2568,Sharjah City Center,Donut - Chocolate,Food,1,9.0,9.0
T767420,2023-11-30 13:00:00,2586,Al Wahda Mall,Donut - Glazed,Food,2,8.0,16.0
T459113,2024-04-19 12:00:00,2143,Jumeirah Beach,Bagel - Cream Cheese,Food,1,12.0,12.0
T632370,2023-09-28 06:00:00,1738,Ras Al Khaimah Mall,Hot Coffee,Beverage,1,12.0,12.0
T134631,2024-02-15 05:00:00,1544,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T490914,2023-12-17 21:00:00,2829,Deira City Center,Cold Brew,Beverage,2,16.0,32.0
T563191,2024-04-07 01:00:00,2751,Ajman Downtown,Iced Coffee,Beverage,1,15.0,15.0
T176297,2024-01-17 19:00:00,2071,Al Wahda Mall,Donut - Chocolate,Food,1,9.0,9.0
T794359,2023-11-14 16:00:00,1157,Dubai Mall,Latte,Beverage,2,18.0,36.0
T920175,2024-01-03 23:00:00,1626,Al Ain Town Center,Muffin,Food,3,10.0,30.0
T875142,2023-08-22 23:00:00,2981,Mirdif City Center,Bagel - Plain,Food,3,10.0,30.0
T695555,2023-12-05 08:00:00,1190,The Dubai Mall Zabeel,Hot Coffee,Beverage,1,12.0,12.0
T158554,2023-11-24 19:00:00,1391,Ras Al Khaimah Mall,Cold Brew,Beverage,1,16.0,16.0
T242738,2024-06-08 11:00:00,2882,Dubai Marina Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T750299,2023-10-07 01:00:00,2530,Dubai Hills,Muffin,Food,2,10.0,20.0
T271581,2023-09-19 07:00:00,2068,Al Ain Town Center,Croissant,Food,1,11.0,11.0
T871820,2024-04-19 02:00:00,1288,Dubai Marina Mall,Hot Coffee,Beverage,1,12.0,12.0
T315424,2023-11-22 22:00:00,1238,Ras Al Khaimah Mall,Donut - Glazed,Food,2,8.0,16.0
T788981,2023-12-23 22:00:00,2597,Mall of the Emirates,Muffin,Food,1,10.0,10.0
T976644,2024-03-20 06:00:00,1233,Fujairah Mall,Bagel - Plain,Food,2,10.0,20.0
T214012,2024-02-11 20:00:00,1004,Dubai Mall,Latte,Beverage,1,18.0,18.0
T858474,2024-05-06 11:00:00,2071,Sharjah City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T190490,2024-01-02 00:00:00,1993,Dubai Hills,Iced Coffee,Beverage,1,15.0,15.0
T106962,2024-02-09 00:00:00,1222,Al Barsha,Iced Coffee,Beverage,1,15.0,15.0
T279940,2023-09-18 23:00:00,2018,Dubai Marina Mall,Donut - Chocolate,Food,1,9.0,9.0
T857827,2023-10-02 08:00:00,1808,Al Barsha,Donut - Glazed,Food,1,8.0,8.0
T673438,2024-04-05 14:00:00,1405,Fujairah Mall,Cold Brew,Beverage,1,16.0,16.0
T529577,2023-11-21 05:00:00,2928,The Dubai Mall Zabeel,Donut - Glazed,Food,3,8.0,24.0
T558517,2024-06-15 01:00:00,1506,Sharjah City Center,Latte,Beverage,1,18.0,18.0
T835839,2024-06-11 00:00:00,2931,Ras Al Khaimah Mall,Iced Coffee,Beverage,1,15.0,15.0
T980309,2023-11-23 08:00:00,2071,Ras Al Khaimah Mall,Donut - Glazed,Food,1,8.0,8.0
T252849,2024-02-27 08:00:00,2254,Marina Walk,Iced Coffee,Beverage,1,15.0,15.0
T408543,2023-10-17 18:00:00,1320,Ajman Downtown,Croissant,Food,3,11.0,33.0
T304245,2024-04-12 02:00:00,1149,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T978198,2024-04-02 22:00:00,1941,Dubai Silicon Oasis,Latte,Beverage,1,18.0,18.0
T635274,2023-08-15 20:00:00,1288,Yas Mall,Cold Brew,Beverage,2,16.0,32.0
T952184,2023-08-02 10:00:00,1613,Marina Walk,Latte,Beverage,1,18.0,18.0
T582673,2023-11-10 10:00:00,2942,Ras Al Khaimah Mall,Latte,Beverage,1,18.0,18.0
T613565,2023-08-19 20:00:00,1138,Sharjah City Center,Cold Brew,Beverage,2,16.0,32.0
T825382,2024-03-05 17:00:00,1524,Sharjah City Center,Donut - Chocolate,Food,2,9.0,18.0
T973154,2023-07-04 13:00:00,2327,Al Ain Town Center,Latte,Beverage,1,18.0,18.0
T108673,2024-06-12 04:00:00,1036,Dubai Marina Mall,Latte,Beverage,1,18.0,18.0
T107266,2024-01-10 04:00:00,2754,Jumeirah Beach,Donut - Glazed,Food,2,8.0,16.0
T539301,2023-09-13 13:00:00,2396,Fujairah Mall,Latte,Beverage,1,18.0,18.0
T619697,2024-01-04 03:00:00,1380,Dubai Marina Mall,Donut - Chocolate,Food,2,9.0,18.0
T105401,2023-07-14 19:00:00,1692,Business Bay,Croissant,Food,3,11.0,33.0
T382937,2023-09-01 22:00:00,2740,Al Ain Town Center,Muffin,Food,1,10.0,10.0
T527899,2023-10-21 12:00:00,2659,Yas Mall,Latte,Beverage,1,18.0,18.0
T158335,2024-04-13 11:00:00,2955,Dubai Mall,Croissant,Food,1,11.0,11.0
T240154,2024-05-22 22:00:00,1158,Mirdif City Center,Iced Coffee,Beverage,1,15.0,15.0
T138546,2024-04-30 17:00:00,1369,Jumeirah Beach,Croissant,Food,1,11.0,11.0
T859904,2023-10-06 17:00:00,2115,Al Barsha,Bagel - Cream Cheese,Food,3,12.0,36.0
T952089,2024-06-14 11:00:00,2703,Marina Walk,Muffin,Food,1,10.0,10.0
T775673,2023-08-04 12:00:00,1217,Sharjah City Center,Bagel - Plain,Food,1,10.0,10.0
T912469,2024-05-02 12:00:00,1093,Abu Dhabi Corniche,Croissant,Food,2,11.0,22.0
T290476,2023-09-17 06:00:00,1181,Marina Walk,Muffin,Food,1,10.0,10.0
T176402,2024-03-28 23:00:00,2296,Yas Mall,Latte,Beverage,1,18.0,18.0
T648901,2023-10-21 23:00:00,2811,Ras Al Khaimah Mall,Hot Coffee,Beverage,1,12.0,12.0
T828686,2023-07-11 08:00:00,2422,Jumeirah Beach,Hot Coffee,Beverage,1,12.0,12.0
T725924,2023-11-18 11:00:00,1421,Sharjah City Center,Muffin,Food,2,10.0,20.0
T817086,2023-07-10 10:00:00,2513,Ras Al Khaimah Mall,Hot Coffee,Beverage,1,12.0,12.0
T427042,2024-05-25 05:00:00,2969,Ajman Downtown,Bagel - Cream Cheese,Food,1,12.0,12.0
T444328,2023-08-12 18:00:00,1235,Mall of the Emirates,Donut - Chocolate,Food,1,9.0,9.0
T610826,2023-07-01 15:00:00,2874,The Dubai Mall Zabeel,Latte,Beverage,2,18.0,36.0
T763976,2023-08-21 06:00:00,1463,Ajman Downtown,Iced Coffee,Beverage,2,15.0,30.0
T761570,2024-05-30 09:00:00,2266,Mall of the Emirates,Croissant,Food,1,11.0,11.0
T359502,2023-08-18 03:00:00,2316,Al Ain Town Center,Muffin,Food,2,10.0,20.0
T197442,2023-11-27 22:00:00,2998,Sharjah City Center,Iced Coffee,Beverage,1,15.0,15.0
T875606,2024-01-10 14:00:00,1785,Jumeirah Beach,Iced Coffee,Beverage,1,15.0,15.0
T142549,2023-11-18 05:00:00,1111,Dubai Marina Mall,Cold Brew,Beverage,2,16.0,32.0
T907088,2024-03-31 05:00:00,2504,Al Barsha,Donut - Chocolate,Food,1,9.0,9.0
T549070,2024-02-18 09:00:00,1577,Deira City Center,Croissant,Food,1,11.0,11.0
T958144,2023-12-26 06:00:00,2211,Jumeirah Beach,Bagel - Plain,Food,1,10.0,10.0
T662099,2024-02-08 05:00:00,1076,Al Wahda Mall,Croissant,Food,1,11.0,11.0
T933402,2023-12-18 08:00:00,1858,Sharjah City Center,Croissant,Food,1,11.0,11.0
T182274,2023-11-15 05:00:00,1244,Fujairah Mall,Donut - Glazed,Food,1,8.0,8.0
T782698,2024-04-17 23:00:00,2187,Dubai Marina Mall,Donut - Glazed,Food,1,8.0,8.0
T728436,2024-02-17 09:00:00,1431,Marina Walk,Donut - Chocolate,Food,1,9.0,9.0
T820557,2023-07-04 14:00:00,2955,Fujairah Mall,Bagel - Plain,Food,1,10.0,10.0
T202129,2024-04-22 14:00:00,1221,Al Ain Town Center,Donut - Chocolate,Food,1,9.0,9.0
T314829,2023-07-26 15:00:00,2655,Yas Mall,Cold Brew,Beverage,2,16.0,32.0
T807301,2024-05-03 20:00:00,1451,Ajman Downtown,Muffin,Food,1,10.0,10.0
T625243,2024-06-25 02:00:00,2184,Dubai Mall,Bagel - Cream Cheese,Food,3,12.0,36.0
T837335,2024-04-11 17:00:00,1836,Abu Dhabi Corniche,Bagel - Cream Cheese,Food,2,12.0,24.0
T243956,2023-09-07 20:00:00,2452,Deira City Center,Donut - Chocolate,Food,1,9.0,9.0
T609598,2024-02-11 23:00:00,1419,Business Bay,Hot Coffee,Beverage,1,12.0,12.0
T368697,2023-09-15 13:00:00,1977,Deira City Center,Iced Coffee,Beverage,1,15.0,15.0
T691749,2024-04-06 20:00:00,2390,Dubai Silicon Oasis,Hot Coffee,Beverage,1,12.0,12.0
T975028,2023-07-27 09:00:00,2729,Fujairah Mall,Donut - Chocolate,Food,1,9.0,9.0
T272593,2023-08-23 10:00:00,2753,Al Wahda Mall,Latte,Beverage,1,18.0,18.0
T560699,2023-10-23 06:00:00,1406,Mall of the Emirates,Hot Coffee,Beverage,1,12.0,12.0
T958962,2023-10-04 01:00:00,1739,Marina Walk,Muffin,Food,2,10.0,20.0
T772761,2024-06-05 18:00:00,1558,Business Bay,Croissant,Food,2,11.0,22.0
T255097,2023-11-04 06:00:00,2398,Jumeirah Beach,Latte,Beverage,1,18.0,18.0
T972745,2023-09-01 17:00:00,1937,The Dubai Mall Zabeel,Iced Coffee,Beverage,1,15.0,15.0
T155820,2023-07-25 13:00:00,2727,Deira City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T544100,2024-05-31 09:00:00,2395,Deira City Center,Donut - Chocolate,Food,1,9.0,9.0
T870670,2023-07-22 20:00:00,2326,Sharjah City Center,Donut - Chocolate,Food,2,9.0,18.0
T559863,2024-04-23 12:00:00,2430,Ras Al Khaimah Mall,Hot Coffee,Beverage,2,12.0,24.0
T104446,2024-06-08 13:00:00,2001,Al Ain Town Center,Iced Coffee,Beverage,1,15.0,15.0
T820645,2023-10-20 15:00:00,2270,Mirdif City Center,Bagel - Plain,Food,1,10.0,10.0
T587120,2024-03-16 21:00:00,2858,The Dubai Mall Zabeel,Hot Coffee,Beverage,1,12.0,12.0
T334224,2023-09-20 22:00:00,1314,Al Barsha,Cold Brew,Beverage,2,16.0,32.0
T762906,2024-02-04 15:00:00,2556,Mirdif City Center,Iced Coffee,Beverage,1,15.0,15.0
T733754,2023-12-31 09:00:00,1428,Al Barsha,Donut - Chocolate,Food,1,9.0,9.0
T595261,2024-03-26 04:00:00,1376,Jumeirah Beach,Iced Coffee,Beverage,2,15.0,30.0
T323352,2024-05-05 05:00:00,2229,Business Bay,Cold Brew,Beverage,2,16.0,32.0
T178628,2024-05-24 17:00:00,1409,Abu Dhabi Corniche,Cold Brew,Beverage,2,16.0,32.0
T513576,2024-01-26 07:00:00,2307,Fujairah Mall,Croissant,Food,1,11.0,11.0
T353265,2023-12-05 22:00:00,2953,Yas Mall,Hot Coffee,Beverage,1,12.0,12.0
T256713,2024-04-11 10:00:00,2511,Fujairah Mall,Donut - Glazed,Food,1,8.0,8.0
T305679,2024-06-19 07:00:00,2070,Al Barsha,Hot Coffee,Beverage,2,12.0,24.0
T296414,2024-02-15 11:00:00,2503,The Dubai Mall Zabeel,Croissant,Food,2,11.0,22.0
T776461,2023-09-30 03:00:00,1778,Dubai Silicon Oasis,Muffin,Food,2,10.0,20.0
T875781,2024-03-08 22:00:00,2462,Dubai Hills,Bagel - Plain,Food,1,10.0,10.0
T176317,2023-12-21 11:00:00,1370,Dubai Hills,Donut - Glazed,Food,2,8.0,16.0
T896264,2024-03-21 00:00:00,1781,Abu Dhabi Corniche,Cold Brew,Beverage,1,16.0,16.0
T922906,2023-11-03 12:00:00,1497,Dubai Marina Mall,Latte,Beverage,1,18.0,18.0
T607272,2023-08-28 11:00:00,1481,Fujairah Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T928290,2023-08-16 17:00:00,2411,Dubai Silicon Oasis,Bagel - Cream Cheese,Food,1,12.0,12.0
T346542,2023-08-22 16:00:00,2088,Dubai Silicon Oasis,Croissant,Food,1,11.0,11.0
T319259,2023-11-16 15:00:00,1300,Yas Mall,Latte,Beverage,2,18.0,36.0
T667713,2024-04-13 04:00:00,1513,Business Bay,Hot Coffee,Beverage,2,12.0,24.0
T513743,2023-10-08 03:00:00,1425,Al Wahda Mall,Croissant,Food,1,11.0,11.0
T266493,2024-03-05 00:00:00,1739,Business Bay,Muffin,Food,1,10.0,10.0
T815977,2023-09-15 23:00:00,2005,Fujairah Mall,Latte,Beverage,1,18.0,18.0
T819586,2023-07-21 16:00:00,2306,Jumeirah Beach,Donut - Glazed,Food,1,8.0,8.0
T217100,2023-12-07 00:00:00,1414,Abu Dhabi Corniche,Donut - Chocolate,Food,1,9.0,9.0
T359289,2024-05-04 17:00:00,1000,Ajman Downtown,Donut - Chocolate,Food,2,9.0,18.0
T716011,2023-08-30 19:00:00,2480,Ajman Downtown,Cold Brew,Beverage,1,16.0,16.0
T224026,2023-12-06 18:00:00,1158,Jumeirah Beach,Bagel - Plain,Food,2,10.0,20.0
T939045,2024-05-23 11:00:00,1881,Al Barsha,Hot Coffee,Beverage,2,12.0,24.0
T658752,2024-06-30 06:00:00,1445,Jumeirah Beach,Muffin,Food,1,10.0,10.0
T156108,2024-02-05 05:00:00,1487,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T261584,2024-03-08 23:00:00,1206,Abu Dhabi Corniche,Croissant,Food,2,11.0,22.0
T804625,2024-03-23 01:00:00,2116,Al Wahda Mall,Latte,Beverage,1,18.0,18.0
T311461,2024-02-11 10:00:00,1481,Dubai Marina Mall,Donut - Glazed,Food,2,8.0,16.0
T814861,2024-05-14 14:00:00,2670,Marina Walk,Latte,Beverage,2,18.0,36.0
T339214,2023-09-05 19:00:00,2454,Yas Mall,Iced Coffee,Beverage,1,15.0,15.0
T344377,2024-01-02 23:00:00,1344,Yas Mall,Croissant,Food,3,11.0,33.0
